#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
5PTASE11	DRIP1	3702.AT1G47510.1	3702.AT1G06770.1	0	0	0	0	0	0	0	0.620	0.620
5PTASE11	AT4G38280	3702.AT1G47510.1	3702.AT4G38280.1	0	0	0	0	0	0	0	0.639	0.639
5PTASE11	ABCF4	3702.AT1G47510.1	3702.AT3G54540.1	0	0	0	0	0	0	0	0.639	0.639
5PTASE11	INDH	3702.AT1G47510.1	3702.AT4G19540.1	0	0	0	0	0	0	0	0.753	0.753
ABCF4	DRIP1	3702.AT3G54540.1	3702.AT1G06770.1	0	0	0	0	0.042	0	0	0.516	0.516
ABCF4	INDH	3702.AT3G54540.1	3702.AT4G19540.1	0.059	0	0	0	0	0	0	0.639	0.645
ABCF4	AT4G38280	3702.AT3G54540.1	3702.AT4G38280.1	0	0	0	0	0	0	0	0.753	0.753
ABF3	DRIP1	3702.AT4G34000.1	3702.AT1G06770.1	0	0	0	0	0	0	0	0.430	0.430
ABF3	ABI5	3702.AT4G34000.1	3702.AT2G36270.1	0	0	0	0.738	0	0.748	0	0.917	0.808
ABF3	DREB2B	3702.AT4G34000.1	3702.AT3G11020.1	0	0	0	0	0	0	0	0.621	0.621
ABF3	ABI3	3702.AT4G34000.1	3702.AT3G24650.1	0	0	0	0	0	0	0	0.816	0.817
ABF3	SDIR1	3702.AT4G34000.1	3702.AT3G55530.1	0	0	0	0	0	0	0	0.628	0.628
ABF3	AIP2	3702.AT4G34000.1	3702.AT5G20910.1	0	0	0	0	0	0	0	0.549	0.549
ABF3	AT4G38480	3702.AT4G34000.1	3702.AT4G38480.1	0	0	0	0	0	0	0	0.592	0.592
ABF3	KEG	3702.AT4G34000.1	3702.AT5G13530.1	0	0	0	0	0	0.543	0	0.638	0.827
ABF3	DREB2A	3702.AT4G34000.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.855	0.855
ABI3	RING1B	3702.AT3G24650.1	3702.AT1G03770.2	0	0	0	0	0	0	0	0.426	0.426
ABI3	DRIP1	3702.AT3G24650.1	3702.AT1G06770.1	0	0	0	0	0	0	0	0.441	0.441
ABI3	RHA2A	3702.AT3G24650.1	3702.AT1G15100.1	0	0	0	0	0	0	0	0.565	0.565
ABI3	CLF	3702.AT3G24650.1	3702.AT2G23380.1	0	0	0	0	0	0	0	0.519	0.519
ABI3	ABI5	3702.AT3G24650.1	3702.AT2G36270.1	0	0	0	0	0.056	0.760	0	0.987	0.997
ABI3	AT2G41710	3702.AT3G24650.1	3702.AT2G41710.3	0	0	0	0	0	0	0	0.521	0.521
ABI3	MPK20	3702.AT3G24650.1	3702.AT2G42880.1	0	0	0	0	0	0	0	0.512	0.512
ABI3	DREB2B	3702.AT3G24650.1	3702.AT3G11020.1	0	0	0	0	0	0	0	0.464	0.464
ABI3	FIE	3702.AT3G24650.1	3702.AT3G20740.1	0	0	0	0	0.062	0	0	0.629	0.637
ABI3	AIRP1	3702.AT3G24650.1	3702.AT4G23450.3	0	0	0	0	0	0	0	0.481	0.481
ABI3	SWN	3702.AT3G24650.1	3702.AT4G02020.1	0	0	0	0	0	0	0	0.499	0.499
ABI3	MPK16	3702.AT3G24650.1	3702.AT5G19010.1	0	0	0	0	0	0	0	0.512	0.512
ABI3	RING1A	3702.AT3G24650.1	3702.AT5G44280.2	0	0	0	0	0	0	0	0.560	0.560
ABI3	SDIR1	3702.AT3G24650.1	3702.AT3G55530.1	0	0	0	0	0	0	0	0.593	0.593
ABI3	DREB2A	3702.AT3G24650.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.616	0.616
ABI3	AT4G38480	3702.AT3G24650.1	3702.AT4G38480.1	0	0	0	0	0	0	0	0.620	0.620
ABI3	EMF2	3702.AT3G24650.1	3702.AT5G51230.1	0	0	0	0	0	0	0	0.678	0.679
ABI3	KEG	3702.AT3G24650.1	3702.AT5G13530.1	0	0	0	0	0	0	0	0.680	0.680
ABI3	AIP2	3702.AT3G24650.1	3702.AT5G20910.1	0	0	0	0	0	0.799	0	0.874	0.973
ABI5	DRIP1	3702.AT2G36270.1	3702.AT1G06770.1	0	0	0	0	0	0	0	0.453	0.453
ABI5	RHA2A	3702.AT2G36270.1	3702.AT1G15100.1	0	0	0	0	0	0	0	0.488	0.487
ABI5	PFT1	3702.AT2G36270.1	3702.AT1G25540.1	0	0	0	0	0	0.501	0	0.773	0.882
ABI5	AIRP2	3702.AT2G36270.1	3702.AT5G01520.1	0	0	0	0	0	0	0	0.429	0.429
ABI5	DREB2B	3702.AT2G36270.1	3702.AT3G11020.1	0	0	0	0	0.073	0	0	0.442	0.460
ABI5	HOS1	3702.AT2G36270.1	3702.AT2G39810.1	0	0	0	0	0	0	0	0.461	0.461
ABI5	AIRP1	3702.AT2G36270.1	3702.AT4G23450.3	0	0	0	0	0	0	0	0.580	0.580
ABI5	SDIR1	3702.AT2G36270.1	3702.AT3G55530.1	0	0	0	0	0	0	0	0.638	0.638
ABI5	AT4G38480	3702.AT2G36270.1	3702.AT4G38480.1	0	0	0	0	0	0	0	0.639	0.639
ABI5	DREB2A	3702.AT2G36270.1	3702.AT5G05410.1	0	0	0	0	0.058	0	0	0.637	0.643
ABI5	AIP2	3702.AT2G36270.1	3702.AT5G20910.1	0	0	0	0	0	0	0	0.795	0.795
ABI5	KEG	3702.AT2G36270.1	3702.AT5G13530.1	0	0	0	0	0	0.799	0	0.947	0.988
AIP2	DRIP1	3702.AT5G20910.1	3702.AT1G06770.1	0	0	0	0	0.042	0	0	0.593	0.593
AIP2	CUL3	3702.AT5G20910.1	3702.AT1G26830.1	0	0	0	0	0.046	0.053	0.158	0.581	0.638
AIP2	MPK20	3702.AT5G20910.1	3702.AT2G42880.1	0	0	0	0	0	0	0	0.508	0.508
AIP2	RGLG1	3702.AT5G20910.1	3702.AT3G01650.1	0	0	0	0	0.053	0	0	0.617	0.621
AIP2	DREB2B	3702.AT5G20910.1	3702.AT3G11020.1	0	0	0	0	0	0	0	0.413	0.412
AIP2	RMA1	3702.AT5G20910.1	3702.AT4G03510.1	0	0	0	0	0	0	0	0.586	0.586
AIP2	AIRP1	3702.AT5G20910.1	3702.AT4G23450.3	0	0	0	0	0.073	0	0	0.592	0.605
AIP2	AT4G38480	3702.AT5G20910.1	3702.AT4G38480.1	0	0	0	0	0	0	0	0.890	0.890
AIP2	DREB2A	3702.AT5G20910.1	3702.AT5G05410.1	0	0	0	0	0	0	0	0.485	0.485
AIP2	KEG	3702.AT5G20910.1	3702.AT5G13530.1	0	0	0	0	0	0	0	0.904	0.904
AIP2	RGLG2	3702.AT5G20910.1	3702.AT5G14420.2	0	0	0	0	0.053	0	0	0.616	0.620
AIP2	MPK16	3702.AT5G20910.1	3702.AT5G19010.1	0	0	0	0	0	0	0	0.508	0.508
AIRP1	NLA	3702.AT4G23450.3	3702.AT1G02860.1	0	0	0	0	0	0	0	0.450	0.450
AIRP1	DRIP1	3702.AT4G23450.3	3702.AT1G06770.1	0	0	0	0	0.042	0	0	0.629	0.629
AIRP1	RHA2A	3702.AT4G23450.3	3702.AT1G15100.1	0	0	0	0	0	0	0	0.656	0.656
AIRP1	ATL9	3702.AT4G23450.3	3702.AT2G35000.1	0	0	0	0	0	0	0	0.591	0.591
AIRP1	HOS1	3702.AT4G23450.3	3702.AT2G39810.1	0	0	0	0	0	0	0	0.448	0.448
AIRP1	UBC11	3702.AT4G23450.3	3702.AT3G08690.2	0	0	0	0	0.054	0.090	0.168	0.286	0.420
AIRP1	FUS9	3702.AT4G23450.3	3702.AT3G13550.1	0	0	0	0	0	0.090	0.168	0.441	0.539
AIRP1	NEK6	3702.AT4G23450.3	3702.AT3G44200.1	0	0	0	0	0	0	0	0.628	0.628
AIRP1	SDIR1	3702.AT4G23450.3	3702.AT3G55530.1	0	0	0	0	0	0	0	0.872	0.872
AIRP1	RMA1	3702.AT4G23450.3	3702.AT4G03510.1	0	0	0	0	0	0	0	0.599	0.599
AIRP1	RGLG2	3702.AT4G23450.3	3702.AT5G14420.2	0	0	0	0	0.053	0	0	0.417	0.424
AIRP1	AT4G38480	3702.AT4G23450.3	3702.AT4G38480.1	0	0	0	0	0	0	0	0.561	0.561
AIRP1	KEG	3702.AT4G23450.3	3702.AT5G13530.1	0	0	0	0	0	0	0	0.640	0.640
AIRP1	UBC8	3702.AT4G23450.3	3702.AT5G41700.4	0	0	0	0	0	0.090	0.168	0.590	0.662
AIRP1	AIRP2	3702.AT4G23450.3	3702.AT5G01520.1	0	0	0	0	0.069	0	0	0.940	0.941
AIRP2	DRIP1	3702.AT5G01520.1	3702.AT1G06770.1	0	0	0	0	0	0	0	0.598	0.598
AIRP2	RHA2A	3702.AT5G01520.1	3702.AT1G15100.1	0	0	0	0	0	0	0	0.821	0.821
AIRP2	UBC11	3702.AT5G01520.1	3702.AT3G08690.2	0	0	0	0	0	0.077	0	0.492	0.511
AIRP2	SDIR1	3702.AT5G01520.1	3702.AT3G55530.1	0	0	0	0	0	0	0	0.874	0.874
AIRP2	RMA1	3702.AT5G01520.1	3702.AT4G03510.1	0	0	0	0	0	0	0	0.461	0.461
AIRP2	UBC8	3702.AT5G01520.1	3702.AT5G41700.4	0	0	0	0	0.065	0.077	0	0.492	0.524
AIRP2	KEG	3702.AT5G01520.1	3702.AT5G13530.1	0	0	0	0	0.045	0.078	0	0.602	0.619
AL2	DRIP1	3702.AT3G11200.1	3702.AT1G06770.1	0	0	0	0	0.045	0.800	0	0	0.801
AL2	MSI2	3702.AT3G11200.1	3702.AT2G16780.1	0	0	0	0	0	0.430	0	0.110	0.471
AL2	FVE	3702.AT3G11200.1	3702.AT2G19520.1	0	0	0	0	0	0.430	0	0.175	0.510
AL2	MSI1	3702.AT3G11200.1	3702.AT5G58230.1	0	0	0	0	0	0.430	0	0.110	0.471
AL2	MSI3	3702.AT3G11200.1	3702.AT4G35050.1	0	0	0	0	0	0.430	0	0.110	0.471
AL2	NFC5	3702.AT3G11200.1	3702.AT4G29730.1	0	0	0	0	0	0.430	0	0.110	0.471
AL2	RING1A	3702.AT3G11200.1	3702.AT5G44280.2	0	0	0	0	0	0.895	0	0.607	0.957
AN	DEL2	3702.AT1G01510.1	3702.AT5G14960.1	0	0	0	0	0	0.042	0.287	0.228	0.426
AN	DEL1	3702.AT1G01510.1	3702.AT3G48160.2	0	0	0	0	0	0.042	0.287	0.228	0.426
AN	DEL3	3702.AT1G01510.1	3702.AT3G01330.1	0	0	0	0	0	0.042	0.287	0.228	0.426
AN	AT2G46600	3702.AT1G01510.1	3702.AT2G46600.1	0	0	0	0	0	0.047	0	0.591	0.593
AN	DRIP1	3702.AT1G01510.1	3702.AT1G06770.1	0	0	0	0	0	0.048	0.674	0	0.676
AN	AT1G28327	3702.AT1G01510.1	3702.AT1G28327.1	0	0	0	0	0	0.121	0.678	0.076	0.715
AN	RING1B	3702.AT1G01510.1	3702.AT1G03770.2	0	0	0	0	0	0.121	0.678	0.076	0.715
AN	RING1A	3702.AT1G01510.1	3702.AT5G44280.2	0	0	0	0	0	0.121	0.678	0.076	0.715
AN	NFC5	3702.AT1G01510.1	3702.AT4G29730.1	0	0	0	0	0.048	0	0.707	0.074	0.719
AN	MSI3	3702.AT1G01510.1	3702.AT4G35050.1	0	0	0	0	0.048	0	0.707	0.074	0.719
AN	MSI2	3702.AT1G01510.1	3702.AT2G16780.1	0	0	0	0	0.048	0	0.707	0.074	0.719
AN	MSI1	3702.AT1G01510.1	3702.AT5G58230.1	0	0	0	0	0.089	0	0.707	0.074	0.731
AN	FVE	3702.AT1G01510.1	3702.AT2G19520.1	0	0	0	0	0.102	0	0.707	0.074	0.735
AN	SUVR5	3702.AT1G01510.1	3702.AT2G23740.2	0	0	0	0	0	0.670	0.068	0.354	0.783
AN	ATE2F2	3702.AT1G01510.1	3702.AT1G47870.1	0	0	0	0	0	0	0.696	0.382	0.804
AN	E2F3	3702.AT1G01510.1	3702.AT2G36010.2	0	0	0	0	0	0	0.696	0.382	0.804
AN	E2F1	3702.AT1G01510.1	3702.AT5G22220.2	0	0	0	0	0	0	0.696	0.382	0.804
AN	DPB	3702.AT1G01510.1	3702.AT5G03415.1	0	0	0	0	0.090	0	0.765	0.322	0.842
AN	DPA	3702.AT1G01510.1	3702.AT5G02470.2	0	0	0	0	0	0	0.765	0.567	0.893
AN	UBC1	3702.AT1G01510.1	3702.AT1G14400.1	0	0	0	0	0	0.051	0.911	0	0.911
AN	SCE1	3702.AT1G01510.1	3702.AT3G57870.1	0	0	0	0	0.047	0.179	0.831	0.545	0.931
AR401	CTF18	3702.AT1G66680.1	3702.AT1G04730.1	0	0	0	0	0	0.930	0	0	0.930
AR401	DRIP1	3702.AT1G66680.1	3702.AT1G06770.1	0	0	0	0	0.054	0.837	0	0	0.839
AT1G03040	PDIL5-1	3702.AT1G03040.1	3702.AT1G07960.2	0	0	0	0	0	0	0	0.527	0.527
AT1G03040	RDM4	3702.AT1G03040.1	3702.AT2G30280.1	0	0	0	0	0	0	0	0.544	0.544
AT1G03040	DRIP1	3702.AT1G03040.1	3702.AT1G06770.1	0	0	0	0	0	0	0	0.588	0.588
AT1G03040	AT2G40430	3702.AT1G03040.1	3702.AT2G40430.2	0	0	0	0	0	0	0	0.595	0.595
AT1G03040	EMB2773	3702.AT1G03040.1	3702.AT5G15540.1	0	0	0	0	0	0	0	0.596	0.596
AT1G03040	UNE12	3702.AT1G03040.1	3702.AT4G02590.1	0	0	0	0.979	0.163	0.787	0	0.878	0.817
AT1G08170	MEA	3702.AT1G08170.1	3702.AT1G02580.1	0	0	0	0	0	0.083	0.451	0.058	0.484
AT1G08170	RING1B	3702.AT1G08170.1	3702.AT1G03770.2	0	0	0	0	0	0.046	0.451	0.046	0.456
AT1G08170	DRIP1	3702.AT1G08170.1	3702.AT1G06770.1	0	0	0	0	0	0	0.438	0.155	0.504
AT1G08170	UBC8	3702.AT1G08170.1	3702.AT5G41700.4	0	0	0	0	0	0.099	0.378	0.053	0.422
AT1G08170	UBC11	3702.AT1G08170.1	3702.AT3G08690.2	0	0	0	0	0	0.099	0.378	0.053	0.422
AT1G08170	FUS9	3702.AT1G08170.1	3702.AT3G13550.1	0	0	0	0	0	0.099	0.378	0.053	0.422
AT1G08170	UBC10	3702.AT1G08170.1	3702.AT5G53300.1	0	0	0	0	0	0.099	0.378	0.053	0.422
AT1G08170	UBC29	3702.AT1G08170.1	3702.AT2G16740.1	0	0	0	0	0	0.099	0.378	0.053	0.422
AT1G08170	AT1G28327	3702.AT1G08170.1	3702.AT1G28327.1	0	0	0	0	0	0.046	0.451	0.046	0.456
AT1G08170	RING1A	3702.AT1G08170.1	3702.AT5G44280.2	0	0	0	0	0	0.046	0.451	0.046	0.456
AT1G08170	NFC5	3702.AT1G08170.1	3702.AT4G29730.1	0	0	0	0	0.054	0.072	0.449	0.043	0.475
AT1G08170	FVE	3702.AT1G08170.1	3702.AT2G19520.1	0	0	0	0	0.054	0.072	0.449	0.043	0.475
AT1G08170	MSI1	3702.AT1G08170.1	3702.AT5G58230.1	0	0	0	0	0.054	0.072	0.449	0.043	0.475
AT1G08170	MSI2	3702.AT1G08170.1	3702.AT2G16780.1	0	0	0	0	0.054	0.072	0.449	0.043	0.475
AT1G08170	MSI3	3702.AT1G08170.1	3702.AT4G35050.1	0	0	0	0	0.054	0.072	0.449	0.043	0.475
AT1G08170	SWN	3702.AT1G08170.1	3702.AT4G02020.1	0	0	0	0	0	0.083	0.451	0.058	0.484
AT1G08170	CLF	3702.AT1G08170.1	3702.AT2G23380.1	0	0	0	0	0	0.083	0.451	0.058	0.484
AT1G08170	FIE	3702.AT1G08170.1	3702.AT3G20740.1	0	0	0	0	0	0.079	0.642	0	0.656
AT1G08170	TFL2	3702.AT1G08170.1	3702.AT5G17690.1	0	0	0	0	0.050	0.046	0.647	0.056	0.657
AT1G08170	UBC1	3702.AT1G08170.1	3702.AT1G14400.1	0	0	0	0	0	0.209	0.448	0.330	0.681
AT1G08170	SCE1	3702.AT1G08170.1	3702.AT3G57870.1	0	0	0	0	0.048	0.099	0.648	0.109	0.694
AT1G08170	SUVR5	3702.AT1G08170.1	3702.AT2G23740.2	0	0	0	0	0	0.183	0.668	0.075	0.727
AT1G08170	HTA12	3702.AT1G08170.1	3702.AT5G02560.2	0	0	0	0	0.427	0.450	0.409	0.183	0.827
AT1G08170	GAMMA-H2AX	3702.AT1G08170.1	3702.AT1G54690.1	0	0	0	0	0.427	0.450	0.409	0.183	0.827
AT1G08170	HTA7	3702.AT1G08170.1	3702.AT5G27670.1	0	0	0	0	0.427	0.450	0.409	0.183	0.827
AT1G08170	HTA2	3702.AT1G08170.1	3702.AT4G27230.1	0	0	0	0	0.427	0.450	0.409	0.183	0.827
AT1G08170	HTA13	3702.AT1G08170.1	3702.AT3G20670.1	0	0	0	0	0.427	0.450	0.409	0.183	0.827
AT1G08170	HTA6	3702.AT1G08170.1	3702.AT5G59870.1	0	0	0	0	0.427	0.450	0.409	0.183	0.827
AT1G08170	H2AXA	3702.AT1G08170.1	3702.AT1G08880.1	0	0	0	0	0.427	0.450	0.409	0.183	0.827
AT1G08170	HTA10	3702.AT1G08170.1	3702.AT1G51060.1	0	0	0	0	0.427	0.450	0.409	0.183	0.827
AT1G08170	RAT5	3702.AT1G08170.1	3702.AT5G54640.1	0	0	0	0	0.427	0.450	0.409	0.183	0.827
AT1G08170	HTA9	3702.AT1G08170.1	3702.AT1G52740.1	0	0	0	0	0.230	0.646	0.451	0.354	0.890
AT1G08170	HTA4	3702.AT1G08170.1	3702.AT4G13570.2	0	0	0	0	0.230	0.646	0.451	0.354	0.890
AT1G08170	HTA8	3702.AT1G08170.1	3702.AT2G38810.3	0	0	0	0	0.230	0.646	0.451	0.354	0.890
AT1G08170	HTA11	3702.AT1G08170.1	3702.AT3G54560.1	0	0	0	0	0.230	0.646	0.451	0.354	0.890
AT1G22550	DRIP1	3702.AT1G22550.1	3702.AT1G06770.1	0	0	0	0	0	0	0	0.441	0.441
AT1G28327	MPK11	3702.AT1G28327.1	3702.AT1G01560.2	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MEA	3702.AT1G28327.1	3702.AT1G02580.1	0	0	0	0	0	0.138	0.638	0.406	0.798
AT1G28327	DRIP1	3702.AT1G28327.1	3702.AT1G06770.1	0	0	0	0	0	0.766	0.638	0.515	0.955
AT1G28327	ATMPK13	3702.AT1G28327.1	3702.AT1G07880.2	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	H2AXA	3702.AT1G28327.1	3702.AT1G08880.1	0	0	0	0	0	0.207	0.448	0.320	0.676
AT1G28327	MPK1	3702.AT1G28327.1	3702.AT1G10210.2	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	UBC1	3702.AT1G28327.1	3702.AT1G14400.1	0	0	0	0	0	0.159	0.271	0.515	0.676
AT1G28327	PGDH	3702.AT1G28327.1	3702.AT1G17745.2	0	0	0	0	0	0.077	0.449	0.079	0.490
AT1G28327	ATMPK8	3702.AT1G28327.1	3702.AT1G18150.3	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	PFT1	3702.AT1G28327.1	3702.AT1G25540.1	0	0	0	0	0.056	0	0	0.476	0.484
AT1G28327	FUS9	3702.AT1G28327.1	3702.AT3G13550.1	0	0	0	0	0.048	0.203	0.271	0.106	0.439
AT1G28327	UBC11	3702.AT1G28327.1	3702.AT3G08690.2	0	0	0	0	0.048	0.203	0.271	0.106	0.439
AT1G28327	UBC29	3702.AT1G28327.1	3702.AT2G16740.1	0	0	0	0	0.048	0.203	0.271	0.106	0.439
AT1G28327	UBC8	3702.AT1G28327.1	3702.AT5G41700.4	0	0	0	0	0.048	0.203	0.271	0.106	0.439
AT1G28327	UBC10	3702.AT1G28327.1	3702.AT5G53300.1	0	0	0	0	0.048	0.203	0.271	0.106	0.439
AT1G28327	MPK20	3702.AT1G28327.1	3702.AT2G42880.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK15	3702.AT1G28327.1	3702.AT1G73670.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK5	3702.AT1G28327.1	3702.AT4G11330.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK2	3702.AT1G28327.1	3702.AT1G59580.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK19	3702.AT1G28327.1	3702.AT3G14720.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK4	3702.AT1G28327.1	3702.AT4G01370.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK17	3702.AT1G28327.1	3702.AT2G01450.3	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK14	3702.AT1G28327.1	3702.AT4G36450.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK10	3702.AT1G28327.1	3702.AT3G59790.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK9	3702.AT1G28327.1	3702.AT3G18040.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	AT4G01595	3702.AT1G28327.1	3702.AT4G01595.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK12	3702.AT1G28327.1	3702.AT2G46070.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK16	3702.AT1G28327.1	3702.AT5G19010.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK7	3702.AT1G28327.1	3702.AT2G18170.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK3	3702.AT1G28327.1	3702.AT3G45640.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK6	3702.AT1G28327.1	3702.AT2G43790.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	MPK18	3702.AT1G28327.1	3702.AT1G53510.1	0	0	0	0	0.047	0	0.447	0	0.450
AT1G28327	HTB9	3702.AT1G28327.1	3702.AT3G45980.1	0	0	0	0	0	0.046	0.451	0.046	0.456
AT1G28327	HTB2	3702.AT1G28327.1	3702.AT5G22880.1	0	0	0	0	0	0.046	0.451	0.046	0.456
AT1G28327	EDA9	3702.AT1G28327.1	3702.AT4G34200.1	0	0	0	0	0	0.077	0.449	0.079	0.490
AT1G28327	AT3G19480	3702.AT1G28327.1	3702.AT3G19480.1	0	0	0	0	0	0.077	0.449	0.079	0.490
AT1G28327	DEL1	3702.AT1G28327.1	3702.AT3G48160.2	0	0	0	0	0	0.183	0.412	0.075	0.516
AT1G28327	DEL2	3702.AT1G28327.1	3702.AT5G14960.1	0	0	0	0	0	0.183	0.412	0.075	0.516
AT1G28327	DEL3	3702.AT1G28327.1	3702.AT3G01330.1	0	0	0	0	0	0.183	0.412	0.075	0.516
AT1G28327	UBC27	3702.AT1G28327.1	3702.AT5G50870.2	0	0	0	0	0	0.159	0.271	0.415	0.610
AT1G28327	CKA3	3702.AT1G28327.1	3702.AT2G23080.1	0	0	0	0	0.049	0.277	0.512	0.055	0.640
AT1G28327	AT2G23070	3702.AT1G28327.1	3702.AT2G23070.1	0	0	0	0	0.049	0.277	0.512	0.055	0.640
AT1G28327	CKA2	3702.AT1G28327.1	3702.AT3G50000.1	0	0	0	0	0.049	0.277	0.512	0.055	0.640
AT1G28327	CKA1	3702.AT1G28327.1	3702.AT5G67380.1	0	0	0	0	0.049	0.277	0.512	0.055	0.640
AT1G28327	CEN1	3702.AT1G28327.1	3702.AT3G50360.1	0	0	0	0	0	0	0.638	0.075	0.650
AT1G28327	AT4G27280	3702.AT1G28327.1	3702.AT4G27280.1	0	0	0	0	0	0	0.638	0.075	0.650
AT1G28327	At5g54490	3702.AT1G28327.1	3702.AT5G54490.1	0	0	0	0	0	0	0.638	0.075	0.650
AT1G28327	CML19	3702.AT1G28327.1	3702.AT4G37010.2	0	0	0	0	0	0	0.638	0.075	0.650
AT1G28327	AT2G46600	3702.AT1G28327.1	3702.AT2G46600.1	0	0	0	0	0	0	0.638	0.075	0.650
AT1G28327	CKB3	3702.AT1G28327.1	3702.AT3G60250.1	0	0	0	0	0	0.184	0.596	0	0.656
AT1G28327	CKB1	3702.AT1G28327.1	3702.AT5G47080.1	0	0	0	0	0	0.184	0.596	0	0.656
AT1G28327	CKB4	3702.AT1G28327.1	3702.AT2G44680.1	0	0	0	0	0	0.184	0.596	0	0.656
AT1G28327	CKB2	3702.AT1G28327.1	3702.AT4G17640.1	0	0	0	0	0	0.184	0.596	0	0.656
AT1G28327	HTA2	3702.AT1G28327.1	3702.AT4G27230.1	0	0	0	0	0	0.207	0.448	0.320	0.676
AT1G28327	HTA7	3702.AT1G28327.1	3702.AT5G27670.1	0	0	0	0	0	0.207	0.448	0.320	0.676
AT1G28327	NFC5	3702.AT1G28327.1	3702.AT4G29730.1	0	0	0	0	0.091	0.082	0.617	0.106	0.676
AT1G28327	GAMMA-H2AX	3702.AT1G28327.1	3702.AT1G54690.1	0	0	0	0	0	0.207	0.448	0.320	0.676
AT1G28327	HTA12	3702.AT1G28327.1	3702.AT5G02560.2	0	0	0	0	0	0.207	0.448	0.320	0.676
AT1G28327	MSI1	3702.AT1G28327.1	3702.AT5G58230.1	0	0	0	0	0.091	0.082	0.617	0.106	0.676
AT1G28327	HTA6	3702.AT1G28327.1	3702.AT5G59870.1	0	0	0	0	0	0.207	0.448	0.320	0.676
AT1G28327	MSI3	3702.AT1G28327.1	3702.AT4G35050.1	0	0	0	0	0.091	0.082	0.617	0.106	0.676
AT1G28327	FVE	3702.AT1G28327.1	3702.AT2G19520.1	0	0	0	0	0.091	0.082	0.617	0.106	0.676
AT1G28327	HTA10	3702.AT1G28327.1	3702.AT1G51060.1	0	0	0	0	0	0.207	0.448	0.320	0.676
AT1G28327	MSI2	3702.AT1G28327.1	3702.AT2G16780.1	0	0	0	0	0.091	0.082	0.617	0.106	0.676
AT1G28327	HTA13	3702.AT1G28327.1	3702.AT3G20670.1	0	0	0	0	0	0.207	0.448	0.320	0.676
AT1G28327	RAT5	3702.AT1G28327.1	3702.AT5G54640.1	0	0	0	0	0	0.207	0.448	0.320	0.676
AT1G28327	DPA	3702.AT1G28327.1	3702.AT5G02470.2	0	0	0	0	0.046	0.130	0.657	0	0.690
AT1G28327	DPB	3702.AT1G28327.1	3702.AT5G03415.1	0	0	0	0	0.081	0.130	0.657	0	0.701
AT1G28327	SUVR5	3702.AT1G28327.1	3702.AT2G23740.2	0	0	0	0	0	0.125	0.676	0.076	0.715
AT1G28327	SCE1	3702.AT1G28327.1	3702.AT3G57870.1	0	0	0	0	0.049	0.159	0.678	0.079	0.731
AT1G28327	TFL2	3702.AT1G28327.1	3702.AT5G17690.1	0	0	0	0	0.053	0.150	0.677	0.106	0.736
AT1G28327	ATE2F2	3702.AT1G28327.1	3702.AT1G47870.1	0	0	0	0	0	0.260	0.649	0.228	0.781
AT1G28327	E2F3	3702.AT1G28327.1	3702.AT2G36010.2	0	0	0	0	0	0.260	0.649	0.228	0.781
AT1G28327	E2F1	3702.AT1G28327.1	3702.AT5G22220.2	0	0	0	0	0	0.260	0.649	0.228	0.781
AT1G28327	HTA9	3702.AT1G28327.1	3702.AT1G52740.1	0	0	0	0	0.045	0.181	0.638	0.348	0.790
AT1G28327	HTA4	3702.AT1G28327.1	3702.AT4G13570.2	0	0	0	0	0.045	0.181	0.638	0.348	0.790
AT1G28327	HTA8	3702.AT1G28327.1	3702.AT2G38810.3	0	0	0	0	0.045	0.181	0.638	0.348	0.790
AT1G28327	HTA11	3702.AT1G28327.1	3702.AT3G54560.1	0	0	0	0	0.045	0.181	0.638	0.348	0.790
